label,message,tokens,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14
ham,At WHAT TIME should i come tomorrow,"['time', 'come', 'tomorrow']",0.0045402353,0.0035529495,0.0043638493,0.092218004,0.09433211,0.09433236,0.09433236,0.09433235,0.09433235,0.09433235,0.09433235,0.09433235,0.023166943,0.023166524,0.094332844
ham,About  &lt;#&gt; bucks. The banks fees are fixed. Better to call the bank and find out.,"['ltgt', 'buck', 'bank', 'fee', 'fix', 'better', 'call', 'bank', 'find']",0.012113603,0.0682555,0.09792593,0.015102247,0.015128561,0.015128569,0.015128569,0.015128569,0.015128569,0.015128569,0.015128569,0.015128569,0.33522427,0.33522123,0.015128576
ham,"I can. But it will tell quite long, cos i haven't finish my film yet...","['tell', 'quit', 'long', 'co', 'havent', 'finish', 'film', 'yet']",0.004279361,0.0034142532,0.004872222,0.09233666,0.09392438,0.093924485,0.093924485,0.093924485,0.093924485,0.093924485,0.093924485,0.093924485,0.024888724,0.024888018,0.09392502
ham,Pls ask macho how much is budget for bb bold 2 is cos i saw a new one for  &lt;#&gt;  dollars.,"['pl', 'ask', 'macho', 'much', 'budget', 'bb', 'bold', 'co', 'saw', 'new', 'one', 'ltgt', 'dollar']",0.7286527,0.017268665,0.018702008,0.01968348,0.0196987,0.0196987,0.0196987,0.0196987,0.0196987,0.0196987,0.0196987,0.0196987,0.019202398,0.019202398,0.019698719
ham,Hi missed your Call and my mumHas beendropping red wine all over theplace! what is your adress?,"['hi', 'miss', 'call', 'mumha', 'beendrop', 'red', 'wine', 'theplac', 'adress']",0.0032510005,0.0045177145,0.005624199,0.09246921,0.09498761,0.09498958,0.09498959,0.0949896,0.0949896,0.0949896,0.0949896,0.0949896,0.019615185,0.019615484,0.09499235
ham,Ill be at yours in about 3 mins but look out for me,"['ill', 'min', 'look']",0.005752825,0.0036437544,0.0038558587,0.09384038,0.09511106,0.09511109,0.09511108,0.09511109,0.09511109,0.09511109,0.09511109,0.09511109,0.018453786,0.018453615,0.0951111
ham,What you did in  leave.,['leav'],0.004955994,0.0044015446,0.003370955,0.089928165,0.09443406,0.09443422,0.09443421,0.09443421,0.09443421,0.09443421,0.09443421,0.09443421,0.023717945,0.02371742,0.094434485
ham,I'm coming back on Thursday. Yay. Is it gonna be ok to get the money. Cheers. Oh yeah and how are you. Everything alright. Hows school. Or do you call it work now,"['im', 'come', 'back', 'thursday', 'yay', 'gonna', 'ok', 'get', 'money', 'cheer', 'oh', 'yeah', 'everyth', 'alright', 'how', 'school', 'call', 'work']",0.006517444,0.008997316,0.01278553,0.04856519,0.04974612,0.0497463,0.0497463,0.0497463,0.0497463,0.0497463,0.0497463,0.0497463,0.2377098,0.23770836,0.049746145
ham,"Jolly good! By the way,  will give u tickets for sat eve 7.30. Speak before then x","['jolli', 'good', 'way', 'give', 'u', 'ticket', 'sat', 'eve', 'speak', 'x']",0.004317065,0.0034020022,0.0046591894,0.09483136,0.09471785,0.094717704,0.094717704,0.094717704,0.094717704,0.094717704,0.094717704,0.094717704,0.020164795,0.02016544,0.094718404
ham,"yeah, that's what I was thinking","['yeah', 'that', 'think']",0.0042014197,0.003666424,0.004756215,0.086889364,0.09399593,0.09399621,0.09399626,0.09399622,0.09399622,0.09399622,0.09399622,0.09399622,0.027259707,0.027259097,0.09399827
ham,K.k:)i'm going to tirunelvali this week to see my uncle ..i already spend the amount by taking dress .so only i want money.i will give it on feb 1,"['kkim', 'go', 'tirunelvali', 'week', 'see', 'uncl', 'alreadi', 'spend', 'amount', 'take', 'dress', 'want', 'moneyi', 'give', 'feb']",0.7179187,0.017794458,0.016603258,0.021396792,0.021360856,0.021360846,0.021360846,0.021360846,0.021360846,0.021360846,0.021360846,0.021360846,0.01701961,0.017019514,0.021360876
ham,Here got ur favorite oyster... N got my favorite sashimi... Ok lar i dun say already... Wait ur stomach start rumbling...,"['got', 'ur', 'favorit', 'oyster', 'n', 'got', 'favorit', 'sashimi', 'ok', 'lar', 'dun', 'say', 'alreadi', 'wait', 'ur', 'stomach', 'start', 'rumbl']",0.0033282314,0.0030775694,0.0047593093,0.09403148,0.09481969,0.09481922,0.09481922,0.09481922,0.09481922,0.09481922,0.09481922,0.09481922,0.020715358,0.020714948,0.09481886
ham,My sister going to earn more than me da.,"['sister', 'go', 'earn', 'da']",0.003210961,0.004105415,0.0055798204,0.08392816,0.077756085,0.07775361,0.07775366,0.07775367,0.07775367,0.07775367,0.07775367,0.07775367,0.101694785,0.10169495,0.07775404
spam,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50,"['get', 'offici', 'england', 'poli', 'rington', 'colour', 'flag', 'yer', 'mobil', 'tonight', 'game', 'text', 'tone', 'flag', 'optout', 'txt', 'eng', 'stop', 'box', 'wwx', '£']",0.7571054,0.017063906,0.017312601,0.017352264,0.017358098,0.017358107,0.017358107,0.017358107,0.017358107,0.017358107,0.017358107,0.017358107,0.017471472,0.017471455,0.017358107
ham,Hahaha..use your brain dear,"['hahahaus', 'brain', 'dear']",0.002889163,0.004167387,0.0052596694,0.08501586,0.084272705,0.084269196,0.08426918,0.08426918,0.08426918,0.08426918,0.08426918,0.08426918,0.07212254,0.0721201,0.084268406
ham,Jus finish watching tv... U?,"['ju', 'finish', 'watch', 'tv', 'u']",0.0038660623,0.0034238661,0.004373265,0.08540818,0.09207517,0.09207536,0.09207534,0.09207534,0.09207534,0.09207534,0.09207534,0.09207534,0.037123427,0.037126593,0.09207599
ham,"K, fyi I'm back in my parents' place in south tampa so I might need to do the deal somewhere else","['k', 'fyi', 'im', 'back', 'parent', 'place', 'south', 'tampa', 'might', 'need', 'deal', 'somewher', 'els']",0.1319652,0.58658856,0.024085257,0.020988943,0.022098145,0.022098145,0.022098145,0.022098145,0.022098145,0.022098145,0.022098145,0.022098145,0.018744446,0.018744322,0.022098165
ham,"Good morning, my Love ... I go to sleep now and wish you a great day full of feeling better and opportunity ... You are my last thought babe, I LOVE YOU *kiss*","['good', 'morn', 'love', 'go', 'sleep', 'wish', 'great', 'day', 'full', 'feel', 'better', 'opportun', 'last', 'thought', 'babe', 'love', 'kiss']",0.0044825547,0.0035293025,0.0044412557,0.08835635,0.091674946,0.09167512,0.09167513,0.09167513,0.09167513,0.09167513,0.09167513,0.09167513,0.037057433,0.03705599,0.091676205
ham,Kothi print out marandratha.,"['kothi', 'print', 'marandratha']",0.0026358722,0.004509218,0.009935391,0.08914085,0.0880768,0.08807687,0.08807686,0.08807687,0.08807687,0.08807687,0.08807687,0.08807687,0.050543346,0.05054529,0.08807521
ham,But we havent got da topic yet rite?,"['havent', 'got', 'da', 'topic', 'yet', 'rite']",0.0033239713,0.0036173686,0.0047217067,0.09442073,0.094967164,0.094967484,0.094967484,0.094967484,0.094967484,0.094967484,0.094967484,0.094967484,0.019604724,0.019604003,0.094968006
ham,Ok no problem... Yup i'm going to sch at 4 if i rem correctly...,"['ok', 'problem', 'yup', 'im', 'go', 'sch', 'rem', 'correctli']",0.0029019245,0.003767029,0.004693082,0.08845698,0.09539537,0.095395476,0.09539547,0.09539547,0.09539547,0.09539547,0.09539547,0.09539547,0.020811263,0.020811126,0.09539493
ham,"Thanks, I'll keep that in mind","['thank', 'ill', 'keep', 'mind']",0.00536193,0.0037667342,0.0034958702,0.091804214,0.09453013,0.09453051,0.09453051,0.0945305,0.0945305,0.0945305,0.0945305,0.0945305,0.022398647,0.02239821,0.094530925
ham,Aah bless! How's your arm?,"['aah', 'bless', 'how', 'arm']",0.01185976,0.37847683,0.41439164,0.01644081,0.01636778,0.01636778,0.01636778,0.01636778,0.01636778,0.01636778,0.01636778,0.01636778,0.015760478,0.015760455,0.016367817
ham,"Dear Sir,Salam Alaikkum.Pride and Pleasure meeting you today at the Tea Shop.We are pleased to send you our contact number at Qatar.Rakhesh an Indian.Pls save our Number.Respectful Regards.","['dear', 'sirsalam', 'alaikkumprid', 'pleasur', 'meet', 'today', 'tea', 'shopw', 'pleas', 'send', 'contact', 'number', 'qatarrakhesh', 'indianpl', 'save', 'numberrespect', 'regard']",0.012854839,0.08862062,0.54078794,0.030496694,0.0305381,0.030538138,0.03053813,0.03053813,0.03053813,0.03053813,0.03053813,0.03053813,0.026198452,0.026198357,0.03053813
ham,"Gal n boy walking in d park. gal-can i hold ur hand? boy-y? do u think i would run away? gal-no, jst wana c how it feels walking in heaven with an prince..GN:-)","['gal', 'n', 'boy', 'walk', 'park', 'galcan', 'hold', 'ur', 'hand', 'boyi', 'u', 'think', 'would', 'run', 'away', 'galno', 'jst', 'wana', 'c', 'feel', 'walk', 'heaven', 'princegn']",0.0036051655,0.004694846,0.0051573417,0.10537857,0.09520348,0.09520362,0.095203616,0.095203616,0.095203616,0.095203616,0.095203616,0.095203616,0.012165949,0.012165832,0.09520345
ham,What makes you most happy?,"['make', 'happi']",0.004435412,0.0035539276,0.0041123168,0.09375929,0.093763955,0.09376415,0.09376413,0.093764134,0.093764134,0.093764134,0.093764134,0.093764134,0.02512998,0.025128843,0.09376728
ham,Wishing you a wonderful week.,"['wish', 'wonder', 'week']",0.004355375,0.0037068187,0.004352585,0.09284191,0.09220105,0.09220231,0.092202164,0.092202164,0.092202164,0.092202164,0.092202164,0.092202164,0.032463007,0.0324619,0.09220203
ham,Sweet heart how are you?,"['sweet', 'heart']",0.0067647398,0.0059916927,0.00746948,0.050799888,0.052015822,0.052015908,0.052015908,0.052015908,0.052015908,0.052015908,0.052015908,0.052015908,0.23041566,0.2304156,0.052015908
ham,"Sir, waiting for your letter.","['sir', 'wait', 'letter']",0.6836516,0.01845594,0.019683661,0.023118235,0.023081865,0.023081865,0.023081865,0.023081865,0.023081865,0.023081865,0.023081865,0.023081865,0.023676876,0.023676923,0.023081865
ham,Dude im no longer a pisces. Im an aquarius now.,"['dude', 'im', 'longer', 'pisc', 'im', 'aquariu']",0.44632035,0.02079797,0.021100141,0.044360124,0.044670347,0.044670347,0.044670347,0.044670347,0.044670347,0.044670347,0.044670347,0.044670347,0.032694187,0.032694142,0.04467042
ham,X course it 2yrs. Just so her messages on messenger lik you r sending me,"['x', 'cours', 'yr', 'messag', 'messeng', 'lik', 'r', 'send']",0.76261073,0.017479049,0.016807001,0.017121844,0.017109495,0.017109495,0.017109495,0.017109495,0.017109495,0.017109495,0.017109495,0.017109495,0.015997918,0.015997928,0.017109487
ham,I think steyn surely get one wicket:),"['think', 'steyn', 'sure', 'get', 'one', 'wicket']",0.003323647,0.0038861576,0.0048646093,0.09182948,0.09434267,0.094343446,0.09434345,0.094343446,0.094343446,0.094343446,0.094343446,0.094343446,0.023502586,0.023501962,0.094344854
ham,"Neither [in sterm voice] - i'm studying. All fine with me! Not sure the  thing will be resolved, tho. Anyway. Have a fab hols","['neither', 'sterm', 'voic', 'im', 'studi', 'fine', 'sure', 'thing', 'resolv', 'tho', 'anyway', 'fab', 'hol']",0.045481235,0.008723521,0.008103668,0.070064485,0.069443285,0.06944388,0.06944375,0.06944375,0.06944375,0.06944375,0.06944375,0.06944375,0.12131747,0.12131456,0.06944536
ham,"Garbage bags, eggs, jam, bread, hannaford wheat chex","['garbag', 'bag', 'egg', 'jam', 'bread', 'hannaford', 'wheat', 'chex']",0.62467647,0.07150346,0.020876374,0.023651056,0.023657236,0.023657236,0.023657236,0.023657236,0.023657236,0.023657236,0.023657236,0.023657236,0.023188846,0.023188837,0.023657236
ham,No. It's not pride. I'm almost  &lt;#&gt;  years old and shouldn't be takin money from my kid. You're not supposed to have to deal with this stuff. This is grownup stuff--why i don't tell you.,"['pride', 'im', 'almost', 'ltgt', 'year', 'old', 'shouldnt', 'takin', 'money', 'kid', 'your', 'suppos', 'deal', 'stuff', 'grownup', 'stuffwhi', 'dont', 'tell']",0.0039974926,0.0041239145,0.00544922,0.09055035,0.095482744,0.0954827,0.09548273,0.09548273,0.09548273,0.09548273,0.09548273,0.09548273,0.018267168,0.01826692,0.09548314
ham,Sounds better than my evening im just doing my costume. Im not sure what time i finish tomorrow but i will txt you at the end.,"['sound', 'better', 'even', 'im', 'costum', 'im', 'sure', 'time', 'finish', 'tomorrow', 'txt', 'end']",0.004215578,0.0035457702,0.0045469776,0.09000583,0.092872165,0.09287252,0.09287251,0.09287251,0.09287251,0.09287251,0.09287251,0.09287251,0.030916758,0.03091599,0.09287332
ham,My birthday is on feb  &lt;#&gt;  da. .,"['birthday', 'feb', 'ltgt', 'da']",0.7256525,0.01760489,0.018343847,0.019971594,0.01995055,0.01995055,0.01995055,0.01995055,0.01995055,0.01995055,0.01995055,0.01995055,0.019436147,0.019436112,0.01995055
ham,So when do you wanna gym?,"['wanna', 'gym']",0.149263,0.65657717,0.014769992,0.014962301,0.0150086535,0.0150086535,0.0150086535,0.0150086535,0.0150086535,0.0150086535,0.0150086535,0.0150086535,0.014674786,0.0146748265,0.015008646
ham,You'd like that wouldn't you? Jerk!,"['youd', 'like', 'wouldnt', 'jerk']",0.5784302,0.019004568,0.019260952,0.032335,0.032524444,0.032524332,0.032524332,0.032524332,0.032524332,0.032524332,0.032524332,0.032524332,0.029125223,0.029125081,0.032524318
ham,Are u awake? Is there snow there?,"['u', 'awak', 'snow']",0.009343919,0.30109644,0.33807358,0.015528294,0.015557265,0.015557265,0.015557265,0.015557265,0.015557265,0.015557265,0.015557265,0.015557265,0.09798277,0.09795953,0.015557265
ham,And of course you should make a stink!,"['cours', 'make', 'stink']",0.0026791543,0.0036245654,0.0039939904,0.09744504,0.09535637,0.09535593,0.09535592,0.09535593,0.09535593,0.09535593,0.09535593,0.09535593,0.017027074,0.017026875,0.09535534
spam,"u r subscribed 2 TEXTCOMP 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt STOP 2 84128,custcare 08712405020","['u', 'r', 'subscrib', 'textcomp', 'wkli', 'comp', 'st', 'wk', 'free', 'question', 'follow', 'subsequ', 'wk', 'chargedpmsg', 'unsubscrib', 'txt', 'stop', 'custcar']",0.77034444,0.016922487,0.016659485,0.016314903,0.016329816,0.016329823,0.016329823,0.016329823,0.016329823,0.016329823,0.016329823,0.016329823,0.01639522,0.016395262,0.016329791
ham,No go. No openings for that room 'til after thanksgiving without an upcharge.,"['go', 'open', 'room', 'til', 'thanksgiv', 'without', 'upcharg']",0.0028401765,0.004129836,0.0046608904,0.088136576,0.094271146,0.09427162,0.094271645,0.094271645,0.094271645,0.094271645,0.094271645,0.094271645,0.025895279,0.025893422,0.09427114
ham,When you guys planning on coming over?,"['guy', 'plan', 'come']",0.004317615,0.0039904285,0.004604771,0.08945689,0.09468801,0.09468822,0.094688185,0.094688185,0.094688185,0.094688185,0.094688185,0.094688185,0.022718398,0.022717882,0.09468857
ham,Wat ü doing now?,"['wat', 'ü']",0.0055338633,0.003921375,0.0035635845,0.09336346,0.09406204,0.09406213,0.09406213,0.09406213,0.09406213,0.09406213,0.09406213,0.09406213,0.023529641,0.023529226,0.09406188
ham,"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!","['parent', 'kidz', 'friend', 'n', 'colleagu', 'scream', 'surpris', 'wait', 'sofa', 'nake']",0.009907915,0.38144225,0.38935527,0.018145407,0.01817311,0.01817311,0.01817311,0.01817311,0.01817311,0.01817311,0.01817311,0.01817311,0.01879546,0.018795531,0.018173106
ham,No sir. That's why i had an 8-hr trip on the bus last week. Have another audition next wednesday but i think i might drive this time.,"['sir', 'that', 'hr', 'trip', 'bu', 'last', 'week', 'anoth', 'audit', 'next', 'wednesday', 'think', 'might', 'drive', 'time']",0.21408209,0.009522005,0.008882703,0.07734547,0.07477467,0.074774794,0.07477476,0.07477478,0.07477478,0.07477478,0.07477478,0.07477478,0.008597498,0.008597473,0.074774705
ham,Do I? I thought I put it back in the box,"['thought', 'put', 'back', 'box']",0.0077621927,0.004286529,0.0037406033,0.09433678,0.09254201,0.092542335,0.09254231,0.09254231,0.09254231,0.09254231,0.09254231,0.09254231,0.028496876,0.028495839,0.09254304
ham,I'm home...,"['im', 'home']",0.003585635,0.0037170192,0.00482432,0.09041676,0.0939052,0.09390536,0.09390534,0.09390534,0.09390534,0.09390534,0.09390534,0.09390534,0.026154118,0.026153576,0.093905956
ham,No one interested. May be some business plan.,"['one', 'interest', 'may', 'busi', 'plan']",0.007000673,0.0049735988,0.0040974002,0.098273724,0.095564894,0.09556552,0.09556552,0.09556552,0.09556552,0.09556552,0.09556552,0.09556552,0.012782636,0.0127825625,0.09556581
ham,Yup it's at paragon... I havent decided whether 2 cut yet... Hee...,"['yup', 'paragon', 'havent', 'decid', 'whether', 'cut', 'yet', 'hee']",0.68764114,0.018539576,0.0180573,0.023138298,0.023678105,0.02367813,0.02367813,0.02367813,0.02367813,0.02367813,0.02367813,0.02367813,0.019760927,0.019759579,0.023678118
ham,Good morning princess! Have a great day!,"['good', 'morn', 'princess', 'great', 'day']",0.004625461,0.0039948267,0.0037560472,0.08771781,0.08961673,0.08961689,0.08961689,0.08961689,0.08961689,0.08961689,0.08961689,0.08961689,0.046678636,0.046673983,0.089618206
ham,Guai... Ü shd haf seen him when he's naughty... Ü so free today? Can go jogging...,"['guai', 'ü', 'shd', 'haf', 'seen', 'he', 'naughti', 'ü', 'free', 'today', 'go', 'jog']",0.30593836,0.46539566,0.02421959,0.017160444,0.017169815,0.017169815,0.017169815,0.017169815,0.017169815,0.017169815,0.017169815,0.017169815,0.016378889,0.016378857,0.017169822
ham,Aiyo cos i sms ü then ü neva reply so i wait 4 ü to reply lar. I tot ü havent finish ur lab wat.,"['aiyo', 'co', 'sm', 'ü', 'ü', 'neva', 'repli', 'wait', 'ü', 'repli', 'lar', 'tot', 'ü', 'havent', 'finish', 'ur', 'lab', 'wat']",0.3270845,0.011527047,0.010958696,0.062710695,0.062671356,0.06267134,0.062671356,0.06267134,0.06267134,0.06267134,0.06267134,0.06267134,0.011838806,0.011838169,0.0626713
ham,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, Being 'SIMPLE' is very difficult...;-) :-)","['live', 'simpl', 'love', 'also', 'simpl', 'laugh', 'simpl', 'win', 'tooo', 'simpl', 'simpl', 'difficult']",0.036638115,0.0046645044,0.004447216,0.09410446,0.09468457,0.094684154,0.094684154,0.094684154,0.094684154,0.094684154,0.094684154,0.094684154,0.0039936793,0.0039936714,0.094684765
ham,Tell me something. Thats okay.,"['tell', 'someth', 'that', 'okay']",0.00425712,0.0034879146,0.004197752,0.093798645,0.09529957,0.095299736,0.09529974,0.09529974,0.09529974,0.09529974,0.09529974,0.09529974,0.01827961,0.018279802,0.09530134
ham,Ok,['ok'],0.0037114103,0.0037194379,0.0044136425,0.09311167,0.094049,0.09404911,0.094049126,0.09404911,0.09404911,0.09404911,0.09404911,0.09404911,0.024301078,0.024300601,0.094049335
ham,Hmm. Shall i bring a bottle of wine to keep us amused? Just joking! I'll still bring a bottle. Red or white? See you tomorrow,"['hmm', 'shall', 'bring', 'bottl', 'wine', 'keep', 'us', 'amus', 'joke', 'ill', 'still', 'bring', 'bottl', 'red', 'white', 'see', 'tomorrow']",0.0034076874,0.0053430935,0.0071494146,0.08487106,0.09456933,0.09456951,0.09456978,0.09456979,0.09456979,0.09456979,0.09456979,0.09456979,0.024051977,0.02405044,0.09456869
ham,This is ur face test ( 1 2 3 4 5 6 7 8 9  &lt;#&gt;  ) select any number i will tell ur face astrology.... am waiting. quick reply...,"['ur', 'face', 'test', 'ltgt', 'select', 'number', 'tell', 'ur', 'face', 'astrolog', 'wait', 'quick', 'repli']",0.008770053,0.030090442,0.059790265,0.06724032,0.06581817,0.06581869,0.065818675,0.065818675,0.065818675,0.065818675,0.065818675,0.065818675,0.1208841,0.120856054,0.06581982
ham,"Hey, iouri gave me your number, I'm wylie, ryan's friend","['hey', 'iouri', 'gave', 'number', 'im', 'wyli', 'ryan', 'friend']",0.0035616474,0.004333619,0.006084289,0.092689574,0.0969147,0.0969156,0.09691562,0.09691562,0.09691562,0.09691562,0.09691562,0.09691562,0.010545962,0.010546052,0.096914805
ham,Yep get with the program. You're slacking.,"['yep', 'get', 'program', 'your', 'slack']",0.007387631,0.010995496,0.29520857,0.06002104,0.062355306,0.062356092,0.062356092,0.062356092,0.062356092,0.062356092,0.062356092,0.062356092,0.032591265,0.032591894,0.062356167
ham,I'm in inside office..still filling forms.don know when they leave me.,"['im', 'insid', 'officestil', 'fill', 'formsdon', 'know', 'leav']",0.009316584,0.34793916,0.3558027,0.023936434,0.024008563,0.024008581,0.024008581,0.024008581,0.024008581,0.024008581,0.024008581,0.024008581,0.023463966,0.023463905,0.024008604
ham,"I think your mentor is , but not 100 percent sure.","['think', 'mentor', 'percent', 'sure']",0.0030136486,0.0039959764,0.0050589126,0.09217226,0.09418093,0.09418121,0.09418119,0.09418119,0.09418119,0.09418119,0.09418119,0.09418119,0.024064459,0.024063947,0.0941816
spam,Call 09095350301 and send our girls into erotic ecstacy. Just 60p/min. To stop texts call 08712460324 (nat rate),"['call', 'send', 'girl', 'erot', 'ecstaci', 'pmin', 'stop', 'text', 'call', 'nat', 'rate']",0.005111524,0.003722046,0.004383282,0.094156906,0.095256776,0.09525703,0.095257,0.095257,0.095257,0.095257,0.095257,0.095257,0.01765672,0.017656853,0.095256776
spam,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,"['camera', 'award', 'sipix', 'digit', 'camera', 'call', 'fromm', 'landlin', 'deliveri', 'within', 'day']",0.76593715,0.016530685,0.016829161,0.016748777,0.016737768,0.016737768,0.016737768,0.016737768,0.016737768,0.016737768,0.016737768,0.016737768,0.016657272,0.016657272,0.016737768
spam,A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611,"['£', 'xma', 'reward', 'wait', 'comput', 'randomli', 'pick', 'loyal', 'mobil', 'custom', 'receiv', '£', 'reward', 'call']",0.795263,0.015754554,0.01513191,0.014488403,0.01448979,0.01448979,0.01448979,0.01448979,0.01448979,0.01448979,0.01448979,0.01448979,0.0144771105,0.014477125,0.01448979
ham,Just trying to figure out when I'm suppose to see a couple different people this week. We said we'd get together but I didn't set dates,"['tri', 'figur', 'im', 'suppos', 'see', 'coupl', 'differ', 'peopl', 'week', 'said', 'wed', 'get', 'togeth', 'didnt', 'set', 'date']",0.005147517,0.0044793407,0.0045656934,0.11407873,0.09356592,0.09356595,0.09356595,0.09356597,0.09356597,0.09356597,0.09356597,0.09356597,0.014812413,0.0148121575,0.093576446
spam,IMPORTANT MESSAGE. This is a final contact attempt. You have important messages waiting out our customer claims dept. Expires 13/4/04. Call 08717507382 NOW!,"['import', 'messag', 'final', 'contact', 'attempt', 'import', 'messag', 'wait', 'custom', 'claim', 'dept', 'expir', 'call']",0.23423797,0.0100481585,0.009198799,0.07192659,0.06944071,0.069440804,0.069440804,0.069440804,0.069440804,0.069440804,0.069440804,0.069440804,0.024810646,0.024810432,0.06944109
ham,Hi mom we might be back later than  &lt;#&gt; ,"['hi', 'mom', 'might', 'back', 'later', 'ltgt']",0.0037308652,0.0037715042,0.005090618,0.08785497,0.09017737,0.09017754,0.090177596,0.090177596,0.090177596,0.090177596,0.090177596,0.090177596,0.04397781,0.043975517,0.09017818
spam,dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?,"['datingi', 'two', 'start', 'sent', 'text', 'talk', 'sport', 'radio', 'last', 'week', 'connect', 'think', 'coincid']",0.013610765,0.0041708746,0.010907891,0.0797574,0.090900145,0.0909007,0.09090072,0.09090072,0.09090072,0.09090072,0.09090072,0.09090072,0.036732387,0.03671827,0.09089719
ham,"Lol, oh you got a friend for the dog ?","['lol', 'oh', 'got', 'friend', 'dog']",0.0092313485,0.003862509,0.0035025924,0.077105045,0.0961388,0.09613895,0.09613902,0.09613902,0.09613902,0.09613902,0.09613902,0.09613902,0.020523034,0.020521702,0.09614193
ham,"Ok., is any problem to u frm him? Wats matter?","['ok', 'problem', 'u', 'frm', 'wat', 'matter']",0.009295629,0.36934227,0.34303933,0.023262274,0.023306668,0.023306668,0.023306668,0.023306668,0.023306668,0.023306668,0.023306668,0.023306668,0.02264987,0.02265056,0.023306668
ham,"K I'll head out in a few mins, see you there","['k', 'ill', 'head', 'min', 'see']",0.003927777,0.0036366433,0.0033893527,0.090595245,0.094574444,0.09457463,0.09457436,0.09457436,0.09457436,0.09457436,0.09457436,0.09457436,0.023640856,0.02364058,0.0945743
ham,Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..,"['u', 'konw', 'waht', 'rael', 'friendship', 'im', 'gving', 'yuo', 'exmpel', 'jsut', 'ese', 'tih', 'msg', 'evrey', 'splle', 'tih', 'msg', 'wrnog', 'bt', 'sitll', 'yuo', 'ra', 'wihtuot', 'ayn', 'mitsak', 'goodnight', 'amp', 'nice', 'sleepsweet', 'dream']",0.7861396,0.01588789,0.0155134685,0.015185312,0.01519815,0.01519815,0.01519815,0.01519815,0.01519815,0.01519815,0.01519815,0.01519815,0.01524511,0.01524511,0.01519815
ham,I cant pick the phone right now. Pls send a message,"['cant', 'pick', 'phone', 'right', 'pl', 'send', 'messag']",0.0053919945,0.0036564227,0.0035192524,0.093537726,0.09509564,0.095095746,0.09509573,0.09509573,0.09509573,0.09509573,0.09509573,0.09509573,0.019015666,0.019015765,0.095097445
ham,I don't want you to leave. But i'm barely doing what i can to stay sane. fighting with you constantly isn't helping.,"['dont', 'want', 'leav', 'im', 'bare', 'stay', 'sane', 'fight', 'constantli', 'isnt', 'help']",0.011202195,0.05519024,0.110657685,0.015595846,0.015665224,0.015665224,0.015665224,0.015665224,0.015665224,0.015665224,0.015665224,0.015665224,0.33318624,0.3331808,0.015665194
spam,The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270,"['current', 'lead', 'bid', 'paus', 'auction', 'send', 'custom', 'care']",0.26559213,0.33925137,0.2072863,0.01568931,0.015692836,0.015692841,0.015692841,0.015692841,0.015692841,0.015692841,0.015692841,0.015692841,0.01547269,0.015472696,0.015692841
spam,"Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800, PSP or £250 cash every wk.TXT GREAT to 80878 http//www.gr8prizes.com 08715705022","['free', 'entri', 'grprize', 'wkli', 'comp', 'chanc', 'win', 'latest', 'nokia', 'psp', '£', 'cash', 'everi', 'wktxt', 'great']",0.020655094,0.004450951,0.004862524,0.09589648,0.09548003,0.09548137,0.095481366,0.095481366,0.095481366,0.095481366,0.095481366,0.095481366,0.007403357,0.0074028983,0.09547913
ham,Somebody set up a website where you can play hold em using eve online spacebucks,"['somebodi', 'set', 'websit', 'play', 'hold', 'em', 'use', 'eve', 'onlin', 'spacebuck']",0.0032531202,0.0047380715,0.005373924,0.09003845,0.09659507,0.09659392,0.09659391,0.09659391,0.09659391,0.09659391,0.09659391,0.09659391,0.013624418,0.013624343,0.0965952
ham,Its sunny in california. The weather's just cool,"['sunni', 'california', 'weather', 'cool']",0.6737858,0.047803443,0.019274246,0.021649456,0.021654826,0.021654826,0.021654826,0.021654826,0.021654826,0.021654826,0.021654826,0.021654826,0.021296734,0.021296734,0.021654813
spam,You have 1 new message. Call 0207-083-6089,"['new', 'messag', 'call']",0.011975846,0.0041649025,0.003780001,0.09492743,0.09335149,0.09335195,0.09335195,0.09335195,0.09335195,0.09335195,0.09335195,0.09335195,0.022491494,0.022491135,0.09335405
